0,791,1582,2373,3164,3955,4746,5537,6328,7119,7910,8701,9492,10284,11075,11866,12657,13448,14239,15030,15821,16612,17403,18194,18985,19776,20567,21358,22149,22940,23731,24522,25313,26104,26895,27686,28477,29268,30059,30850,31641,32432,33223,34014,34805,35596,36387,37178,37969,38760,39551,40342,41133,41924,42715,43506,44297,45088,45879,46670,47462,48253,49044,49835,50626,51417,52208,52999,53790,54581,55372,56163,56954,57745,58536,59327,60118,60909,61700,62491,63282,64073,64864,65655,66446,67237,68028,68819,69610,70401,71192,71983,72774,73565,74356,75147,75938,76729,77520,78311,79102,79893,80684,81475,82266,83057,83848,84639,85430,86221
0.13733,0.1372,0.1377,0.138,0.1381,0.13871,0.13902,0.13976,0.14043,0.14117,0.14239,0.14304,0.14401,0.14537,0.14698,0.14851,0.14997,0.15174,0.15424,0.15658,0.15891,0.16274,0.16621,0.17023,0.17499,0.17993,0.18563,0.19248,0.19971,0.20736,0.21601,0.22516,0.2357,0.24737,0.2594,0.27349,0.28824,0.30509,0.32296,0.34291,0.36363,0.38166,0.40954,0.43963,0.46044,0.47906,0.4992,0.52553,0.55746,0.59391,0.62831,0.66124,0.68653,0.71348,0.74412,0.76504,0.78311,0.80236,0.82232,0.847,0.8712,0.89449,0.91731,0.93953,0.96181,0.98078,1.0001,1.0195,1.0382,1.0567,1.0739,1.0909,1.1072,1.1245,1.1406,1.1592,1.1654,1.1772,1.1927,1.2062,1.2198,1.2337,1.2472,1.2612,1.2742,1.2867,1.2985,1.3092,1.3186,1.3264,1.3329,1.339,1.3436,1.3477,1.3519,1.3555,1.359,1.3625,1.3655,1.3689,1.3716,1.3742,1.3764,1.3785,1.3799,1.3812,1.382,1.3818,1.3818,1.3812
0.14657,0.14654,0.14624,0.14723,0.14716,0.14743,0.14793,0.14886,0.14918,0.15063,0.15116,0.15243,0.15411,0.15494,0.15693,0.15872,0.16027,0.16254,0.16517,0.16854,0.17136,0.17612,0.17946,0.18496,0.19021,0.19664,0.20307,0.21119,0.21952,0.22901,0.24002,0.25067,0.26402,0.27803,0.29334,0.31113,0.32938,0.34939,0.37269,0.39492,0.4184,0.44904,0.48081,0.50039,0.52254,0.54884,0.58279,0.61849,0.6535,0.68733,0.71337,0.74112,0.7712,0.79467,0.81293,0.83252,0.85318,0.87827,0.90297,0.92648,0.94882,0.97153,0.9925,1.0134,1.0319,1.0497,1.0691,1.0868,1.1046,1.1224,1.1384,1.1551,1.1715,1.19,1.1995,1.2107,1.2246,1.2383,1.252,1.266,1.2794,1.2929,1.3058,1.319,1.331,1.3427,1.3534,1.3627,1.371,1.3771,1.3827,1.3877,1.3921,1.3962,1.4,1.4031,1.4064,1.4096,1.4124,1.4148,1.417,1.4191,1.4203,1.4212,1.4212,1.4209,1.4202,1.4195,1.4183,1.4177
0.14546,0.14556,0.1451,0.14559,0.14519,0.14554,0.14667,0.14749,0.1481,0.14908,0.14961,0.15117,0.15244,0.1533,0.15441,0.15639,0.15822,0.15958,0.16217,0.16441,0.16723,0.1713,0.17439,0.17842,0.18372,0.18881,0.19472,0.20141,0.2094,0.21761,0.22668,0.23619,0.24741,0.2601,0.27369,0.28872,0.30561,0.32274,0.34352,0.36597,0.38953,0.40941,0.4397,0.47343,0.49683,0.51693,0.54129,0.5714,0.60673,0.64444,0.6783,0.70793,0.73242,0.76126,0.79012,0.80953,0.82853,0.84996,0.87183,0.89799,0.9217,0.94464,0.96676,0.98888,1.0098,1.03,1.0478,1.0666,1.0853,1.1031,1.1199,1.1374,1.1537,1.1708,1.1882,1.2033,1.211,1.224,1.2375,1.2509,1.264,1.2776,1.2899,1.3043,1.3164,1.3285,1.3397,1.3501,1.36,1.3678,1.3743,1.3799,1.3842,1.3887,1.3927,1.3959,1.3997,1.4026,1.4054,1.4095,1.4106,1.4135,1.4153,1.4168,1.4183,1.4188,1.4186,1.4182,1.4174,1.4165
0.12939,0.12939,0.12897,0.12787,0.12822,0.13008,0.12939,0.12958,0.1307,0.1313,0.13129,0.13201,0.13239,0.13257,0.13354,0.13427,0.1349,0.13589,0.13704,0.13791,0.13968,0.14077,0.14304,0.14397,0.14626,0.14901,0.15141,0.15404,0.15751,0.16018,0.16391,0.1668,0.17108,0.17588,0.18052,0.18566,0.19096,0.19763,0.2039,0.20976,0.21852,0.22484,0.2337,0.24228,0.2512,0.26097,0.2708,0.28172,0.29348,0.30547,0.31943,0.33276,0.34714,0.3614,0.37952,0.39764,0.40999,0.4192,0.43026,0.44109,0.45431,0.46786,0.48531,0.50484,0.52779,0.55267,0.57978,0.60306,0.62456,0.64666,0.66817,0.69129,0.70606,0.7193,0.73223,0.74683,0.76561,0.78514,0.80503,0.82249,0.84104,0.85997,0.87841,0.89653,0.91718,0.93648,0.95554,0.97476,0.99289,1.011,1.0268,1.0437,1.0591,1.0741,1.0881,1.1034,1.1173,1.1309,1.1447,1.1562,1.159,1.1761,1.1907,1.204,1.217,1.2309,1.2433,1.2556,1.2657,1.2743
0.13061,0.12888,0.12942,0.12912,0.12916,0.1297,0.1303,0.12971,0.13127,0.1323,0.13184,0.13242,0.13306,0.13467,0.13451,0.13533,0.13603,0.13658,0.13787,0.13922,0.13974,0.1423,0.14338,0.145,0.14639,0.1492,0.1518,0.1536,0.15667,0.16036,0.16333,0.16639,0.17061,0.1745,0.17849,0.18381,0.18874,0.19413,0.19981,0.20662,0.21417,0.21953,0.22731,0.2351,0.24383,0.25268,0.26156,0.27132,0.28156,0.29272,0.30459,0.31641,0.32961,0.34143,0.35631,0.37404,0.39004,0.39803,0.40662,0.41652,0.42811,0.44143,0.45579,0.4723,0.49186,0.51344,0.5375,0.56344,0.588,0.6075,0.6283,0.64882,0.67212,0.6908,0.70248,0.71521,0.7275,0.74324,0.76338,0.78187,0.80042,0.81889,0.8371,0.85514,0.87318,0.89228,0.91169,0.9307,0.94916,0.96696,0.98464,1.0022,1.0181,1.0334,1.0479,1.0632,1.0775,1.0907,1.1044,1.1183,1.1328,1.1409,1.1473,1.1633,1.1767,1.1904,1.2041,1.2181,1.2299,1.2418
0.13109,0.13047,0.13068,0.13017,0.13042,0.13,0.13087,0.13182,0.13242,0.13372,0.13403,0.13442,0.13574,0.13667,0.13768,0.13766,0.139,0.13996,0.14118,0.14239,0.14387,0.1455,0.14716,0.149,0.15158,0.15394,0.15653,0.16032,0.16337,0.16694,0.17079,0.17416,0.17861,0.18324,0.18873,0.19458,0.20064,0.20688,0.21448,0.22102,0.22913,0.23644,0.24554,0.25516,0.26421,0.27431,0.28496,0.29664,0.30968,0.32181,0.3369,0.3487,0.36537,0.3831,0.39594,0.40489,0.41499,0.42702,0.43787,0.45339,0.46933,0.48849,0.51043,0.53432,0.56088,0.58864,0.61004,0.63029,0.6521,0.67351,0.69503,0.70691,0.71984,0.73208,0.7486,0.76818,0.78832,0.80616,0.82453,0.8433,0.8622,0.87972,0.89843,0.91783,0.93713,0.95632,0.97328,0.9906,1.0067,1.023,1.0376,1.0528,1.0665,1.0811,1.0951,1.1089,1.1227,1.1388,1.1396,1.1531,1.1682,1.1819,1.1951,1.2077,1.2192,1.2325,1.2453,1.2545,1.263,1.271
0.12742,0.12734,0.12612,0.1262,0.12722,0.12686,0.12747,0.12742,0.12879,0.13031,0.13121,0.13111,0.1325,0.13419,0.13478,0.13573,0.13754,0.1387,0.13966,0.14101,0.14253,0.14469,0.14672,0.14888,0.15164,0.15394,0.1571,0.16108,0.1647,0.16841,0.17323,0.17631,0.18123,0.1856,0.19171,0.19737,0.20398,0.21042,0.21773,0.22519,0.23272,0.24022,0.2498,0.25814,0.26682,0.27684,0.28607,0.29676,0.30823,0.31996,0.33203,0.34283,0.35677,0.37323,0.37979,0.38667,0.3955,0.40297,0.41413,0.4247,0.43746,0.45278,0.46954,0.48864,0.50978,0.53181,0.55609,0.57642,0.5945,0.61216,0.63092,0.6527,0.66732,0.67704,0.68852,0.69993,0.71602,0.73318,0.75009,0.76698,0.78364,0.80077,0.81706,0.83412,0.85082,0.86751,0.88479,0.90329,0.92109,0.9379,0.9552,0.97174,0.98756,1.0031,1.0174,1.0319,1.0454,1.0587,1.0717,1.085,1.0983,1.1119,1.1153,1.1264,1.1397,1.154,1.1664,1.1787,1.1929,1.2039
0.12749,0.12798,0.12727,0.12686,0.12702,0.12718,0.1282,0.12889,0.1296,0.13092,0.13234,0.13213,0.13399,0.13529,0.1362,0.13717,0.13801,0.13956,0.14107,0.14332,0.14436,0.14664,0.14919,0.15116,0.1544,0.15716,0.1607,0.16477,0.16978,0.17293,0.17699,0.18081,0.1864,0.19182,0.19784,0.20403,0.21106,0.21751,0.22521,0.23319,0.24103,0.24882,0.25807,0.26802,0.27737,0.28752,0.29791,0.30807,0.32058,0.33386,0.34554,0.35971,0.37558,0.38326,0.39119,0.40051,0.40913,0.41909,0.4296,0.44314,0.45821,0.47606,0.49534,0.51794,0.5409,0.56563,0.58732,0.60561,0.62419,0.64404,0.66489,0.67803,0.68899,0.6996,0.7121,0.72797,0.74611,0.76151,0.77868,0.79446,0.81261,0.82934,0.84461,0.86202,0.87929,0.89701,0.91516,0.93239,0.94921,0.96582,0.9822,0.99862,1.013,1.0279,1.0416,1.055,1.0682,1.0816,1.0941,1.1079,1.1213,1.1273,1.1356,1.1499,1.1639,1.1769,1.1896,1.2012,1.2135,1.2252
0.13269,0.1326,0.13213,0.13239,0.1333,0.13293,0.13408,0.13358,0.13431,0.13624,0.13662,0.13738,0.13919,0.14002,0.13963,0.14156,0.14328,0.14477,0.14602,0.14868,0.14953,0.1529,0.15553,0.15767,0.16187,0.16477,0.16926,0.17319,0.17762,0.18228,0.18857,0.19291,0.19936,0.20509,0.21242,0.21947,0.22694,0.23499,0.24514,0.25453,0.2634,0.27208,0.28323,0.29526,0.30669,0.31891,0.33304,0.34621,0.35836,0.37368,0.39446,0.40746,0.41563,0.42478,0.43579,0.44711,0.45893,0.47481,0.49152,0.51056,0.53272,0.56038,0.58332,0.61153,0.63179,0.65199,0.67311,0.69537,0.71159,0.72427,0.73597,0.74903,0.76588,0.78387,0.80033,0.81756,0.83502,0.8522,0.87129,0.88664,0.90559,0.92304,0.94058,0.95826,0.97527,0.99266,1.0082,1.0243,1.0387,1.0535,1.0666,1.0812,1.0942,1.108,1.1199,1.1329,1.146,1.1624,1.1636,1.1785,1.1923,1.2047,1.2168,1.2282,1.2402,1.2516,1.2619,1.2712,1.2786,1.2865
0.13388,0.13616,0.1355,0.13487,0.13537,0.13602,0.13647,0.13652,0.13656,0.13846,0.13733,0.13837,0.13782,0.138,0.13983,0.14007,0.1403,0.13983,0.14141,0.14216,0.14207,0.1431,0.14497,0.14528,0.14586,0.14729,0.14836,0.15042,0.15147,0.15339,0.15466,0.15613,0.15822,0.16023,0.16226,0.16497,0.16759,0.16963,0.17296,0.17643,0.17894,0.18258,0.18598,0.18874,0.193,0.19624,0.20019,0.20432,0.20837,0.21263,0.21738,0.22274,0.22757,0.23204,0.23716,0.24258,0.2492,0.25492,0.26159,0.267,0.27336,0.28002,0.28778,0.29686,0.30362,0.31278,0.32003,0.33057,0.33617,0.34441,0.35483,0.36658,0.37494,0.37967,0.38437,0.39028,0.39637,0.40198,0.41063,0.41764,0.42532,0.43541,0.44543,0.45734,0.47017,0.48296,0.49726,0.51096,0.52184,0.53313,0.54441,0.55712,0.56996,0.58338,0.59783,0.61251,0.62729,0.64294,0.65228,0.66008,0.6688,0.67978,0.69367,0.70583,0.71664,0.72823,0.74,0.75207,0.76618,0.77942
0.12168,0.12053,0.12038,0.12029,0.12016,0.12069,0.12113,0.12079,0.12143,0.1221,0.12263,0.12248,0.12329,0.12348,0.12459,0.12396,0.12491,0.12512,0.12564,0.12636,0.12703,0.12751,0.1281,0.12874,0.13013,0.13087,0.13171,0.13364,0.13484,0.13581,0.13739,0.13829,0.1395,0.14158,0.14354,0.14546,0.14743,0.14951,0.1522,0.15491,0.15687,0.15997,0.16339,0.16623,0.16974,0.17317,0.17678,0.18009,0.18389,0.18832,0.19238,0.19693,0.20042,0.20582,0.21058,0.2154,0.2207,0.22632,0.23124,0.23753,0.24399,0.24982,0.25636,0.26308,0.26957,0.27688,0.28461,0.29141,0.30083,0.31017,0.31556,0.32381,0.33477,0.34618,0.35076,0.35476,0.35906,0.36418,0.37121,0.37697,0.38291,0.38996,0.39886,0.40821,0.41804,0.42928,0.4412,0.45431,0.46859,0.4829,0.49391,0.50521,0.51599,0.52801,0.54011,0.5531,0.566,0.58004,0.59484,0.60949,0.62509,0.634,0.64158,0.64992,0.65956,0.67319,0.68546,0.69719,0.70836,0.72001
0.14181,0.14467,0.14418,0.1425,0.14322,0.14401,0.14463,0.14524,0.14486,0.146,0.14671,0.14668,0.14631,0.14763,0.14783,0.14813,0.14848,0.14881,0.1493,0.15012,0.15068,0.15182,0.15138,0.15283,0.15364,0.15463,0.15511,0.15689,0.15779,0.15866,0.15919,0.16051,0.16161,0.16362,0.16561,0.1675,0.1692,0.17106,0.17337,0.17548,0.17698,0.17974,0.18273,0.18664,0.191,0.19217,0.19552,0.19824,0.20126,0.20577,0.21013,0.21213,0.21681,0.22127,0.22718,0.23098,0.23609,0.24107,0.24464,0.25087,0.25683,0.26281,0.26836,0.27406,0.28073,0.28663,0.29234,0.29893,0.3082,0.3136,0.32314,0.33079,0.33733,0.34583,0.35214,0.36251,0.37071,0.37408,0.37967,0.38336,0.38777,0.39299,0.39963,0.4062,0.41316,0.42099,0.43032,0.4404,0.45052,0.46211,0.47462,0.48801,0.50168,0.51389,0.5243,0.5346,0.54496,0.55557,0.56742,0.58027,0.59349,0.60686,0.62098,0.63508,0.65146,0.66342,0.67141,0.67908,0.68729,0.69807
0.13332,0.13276,0.13274,0.13276,0.13259,0.1327,0.133,0.13329,0.13347,0.13442,0.13509,0.13536,0.13581,0.13592,0.13624,0.13719,0.13739,0.13808,0.13874,0.13971,0.13997,0.14111,0.14187,0.1427,0.1436,0.14481,0.14607,0.1479,0.14916,0.15023,0.15293,0.15383,0.1558,0.15812,0.16066,0.16278,0.16554,0.16764,0.17076,0.17441,0.17703,0.18019,0.18346,0.18707,0.1914,0.19562,0.19982,0.20379,0.20758,0.2133,0.21739,0.22394,0.22862,0.23422,0.24033,0.24623,0.25242,0.25989,0.2659,0.27306,0.28012,0.28814,0.29601,0.30587,0.31366,0.32259,0.33251,0.33958,0.34983,0.36172,0.36839,0.3724,0.37794,0.38408,0.39142,0.39784,0.40546,0.4142,0.424,0.43462,0.4464,0.46002,0.47379,0.49019,0.50614,0.52142,0.53333,0.54582,0.55867,0.57281,0.58667,0.60264,0.61871,0.63539,0.65144,0.66031,0.66901,0.67772,0.68852,0.70349,0.71699,0.72987,0.74324,0.75666,0.77112,0.78536,0.79982,0.81343,0.8277,0.84217
0.15701,0.15621,0.15536,0.15564,0.15584,0.15618,0.15576,0.15636,0.15662,0.15831,0.15863,0.15814,0.15802,0.15937,0.15951,0.1596,0.15918,0.16033,0.16032,0.16093,0.16118,0.16242,0.16238,0.16317,0.16299,0.16346,0.16533,0.16546,0.16592,0.16683,0.16774,0.16756,0.16828,0.16949,0.17088,0.17186,0.17298,0.17378,0.17521,0.17639,0.17718,0.17779,0.1798,0.18152,0.18284,0.18439,0.18533,0.18758,0.18643,0.1902,0.19251,0.19329,0.19489,0.19821,0.20108,0.202,0.20461,0.20792,0.2094,0.21242,0.21451,0.2175,0.21996,0.22278,0.22519,0.22802,0.2313,0.23323,0.23722,0.24022,0.24287,0.24656,0.25013,0.2534,0.25723,0.26059,0.26412,0.26748,0.272,0.27539,0.27926,0.28308,0.28718,0.29339,0.29817,0.30049,0.30463,0.30924,0.31638,0.31948,0.32021,0.32427,0.32943,0.33453,0.33929,0.34544,0.34698,0.3489,0.35312,0.35708,0.35894,0.36221,0.36562,0.36976,0.37341,0.37782,0.38224,0.38731,0.39243,0.39791
0.1515,0.15164,0.15094,0.15079,0.14986,0.14861,0.1494,0.15004,0.15059,0.15197,0.1532,0.15222,0.15333,0.15254,0.15337,0.15419,0.15489,0.15492,0.15559,0.15642,0.15731,0.15786,0.15871,0.1589,0.15974,0.16068,0.16126,0.16223,0.16334,0.16391,0.16504,0.16598,0.16634,0.16721,0.16876,0.17012,0.17202,0.17286,0.17517,0.17728,0.17996,0.1799,0.18244,0.18397,0.18619,0.18781,0.19098,0.19266,0.1947,0.19663,0.19822,0.19983,0.20384,0.20828,0.20957,0.21268,0.21728,0.21969,0.22219,0.227,0.23062,0.23442,0.23794,0.24202,0.2451,0.24998,0.25406,0.25822,0.26271,0.26742,0.27329,0.27706,0.28221,0.28774,0.29252,0.2976,0.30377,0.31054,0.31608,0.3223,0.32879,0.33299,0.3375,0.34434,0.35222,0.35906,0.36169,0.36226,0.36811,0.37179,0.37606,0.3808,0.38527,0.38929,0.3954,0.40033,0.40729,0.41029,0.4221,0.43003,0.43879,0.44804,0.45791,0.4672,0.47562,0.48241,0.49013,0.49756,0.50716,0.5159
