0,791,1582,2373,3164,3955,4746,5537,6328,7119,7910,8701,9491,10282,11073,11864,12655,13446,14237,15028,15819,16610,17401,18192,18983,19774,20565,21356,22147,22938,23729,24520,25311,26101,26892,27683,28474,29265,30056,30847,31638,32429,33220,34011,34802,35593,36384,37175,37966,38757,39548,40339,41130,41921,42712,43503,44294,45085,45876,46667,47458,48249,49040,49831,50622,51413,52204,52995,53786,54577,55368,56159,56950,57741,58532,59323,60114,60905,61696,62486,63277,64068,64859,65650,66441,67232,68023,68814,69605,70396,71187,71978,72769,73560,74351,75142,75933,76793,77584,78375,79166,79957,80748,81539,82330,83121,83912,84703,85494,86285
0.11127,0.11444,0.11514,0.11447,0.11871,0.11704,0.11772,0.12097,0.12287,0.12316,0.12661,0.13023,0.13164,0.1381,0.14487,0.15268,0.16278,0.17844,0.19314,0.21373,0.23902,0.27367,0.31778,0.37452,0.43218,0.4919,0.56046,0.62807,0.68841,0.73323,0.7806,0.8285,0.86886,0.90811,0.94468,0.97947,1.0139,1.0449,1.0765,1.1064,1.1355,1.156,1.1743,1.1987,1.2222,1.2435,1.264,1.2813,1.2953,1.307,1.3163,1.3232,1.3274,1.329,1.3291,1.3288,1.3271,1.3251,1.3243,1.3232,1.3221,1.3197,1.3177,1.317,1.3151,1.3136,1.3121,1.3112,1.31,1.3093,1.3083,1.3106,1.3059,1.3083,1.3047,1.3067,1.3046,1.3038,1.3035,1.3037,1.3039,1.3066,1.3051,1.3087,1.309,1.3078,1.3086,1.3108,1.3121,1.3126,1.318,1.3168,1.3184,1.3202,1.3217,1.3236,1.3262,1.3161,1.3197,1.3184,1.3199,1.3215,1.3237,1.3253,1.3265,1.3276,1.3295,1.3307,1.3327,1.3336
0.11082,0.11374,0.1099,0.10978,0.11101,0.11418,0.11678,0.11826,0.11899,0.11853,0.12217,0.12576,0.12991,0.13448,0.14092,0.14794,0.15881,0.17159,0.18886,0.20714,0.23514,0.26889,0.30896,0.36004,0.41532,0.47656,0.54556,0.61482,0.67269,0.71276,0.76779,0.81046,0.85196,0.89019,0.92587,0.96019,0.99424,1.0254,1.057,1.0872,1.1157,1.1335,1.1563,1.1818,1.2048,1.2254,1.2441,1.2592,1.2723,1.2826,1.2908,1.2963,1.2988,1.3006,1.2999,1.2985,1.2975,1.2955,1.2946,1.2942,1.292,1.2909,1.2893,1.288,1.2867,1.2852,1.2841,1.2831,1.2817,1.2801,1.2801,1.2789,1.2781,1.2785,1.2788,1.2779,1.2778,1.2776,1.2789,1.2788,1.2792,1.28,1.2803,1.282,1.2828,1.2847,1.2857,1.2873,1.2888,1.2901,1.2924,1.2942,1.2963,1.298,1.2995,1.3012,1.3026,1.2965,1.2986,1.2997,1.3009,1.3026,1.3046,1.3059,1.3058,1.3084,1.3087,1.31,1.3117,1.3129
0.11976,0.1144,0.11858,0.11702,0.12089,0.11957,0.12164,0.12436,0.12379,0.12912,0.1305,0.13452,0.13792,0.1434,0.15204,0.16049,0.17027,0.18141,0.19859,0.22243,0.25077,0.28226,0.3242,0.37917,0.43827,0.49602,0.563,0.63206,0.68417,0.72073,0.77331,0.81978,0.85974,0.89776,0.93254,0.96706,0.99967,1.0323,1.0635,1.0935,1.1225,1.1421,1.1636,1.1893,1.2136,1.2351,1.2532,1.2694,1.2821,1.2927,1.3006,1.3066,1.3096,1.3107,1.3099,1.3092,1.3078,1.3069,1.3051,1.3047,1.3026,1.3007,1.2989,1.2977,1.2959,1.2942,1.2936,1.2927,1.2917,1.2912,1.2907,1.2893,1.2892,1.2895,1.2883,1.2881,1.2883,1.2878,1.2883,1.2891,1.2897,1.2901,1.2904,1.2918,1.2935,1.2941,1.2959,1.2974,1.2995,1.2994,1.3026,1.3043,1.3058,1.3071,1.3097,1.311,1.3136,1.3136,1.3153,1.3164,1.3185,1.3208,1.3221,1.3232,1.3243,1.3263,1.3284,1.3296,1.3309,1.3321
0.16239,0.16316,0.16097,0.16238,0.16303,0.16381,0.16663,0.16779,0.16861,0.1719,0.17372,0.17853,0.18202,0.18683,0.1936,0.20224,0.21291,0.2264,0.24398,0.26308,0.29113,0.32449,0.36319,0.41354,0.46654,0.52502,0.59121,0.65521,0.71552,0.76046,0.80147,0.85344,0.89579,0.93327,0.96844,1.0013,1.0343,1.0661,1.0973,1.1278,1.157,1.1852,1.207,1.2278,1.251,1.2748,1.2976,1.3174,1.3354,1.3508,1.3645,1.3761,1.3836,1.3888,1.3915,1.3923,1.3917,1.3902,1.3881,1.3864,1.3852,1.3833,1.3801,1.3794,1.3767,1.3757,1.3742,1.3728,1.3712,1.3696,1.3689,1.3671,1.3661,1.3663,1.3643,1.3651,1.364,1.3643,1.3639,1.3641,1.3639,1.3641,1.3646,1.3649,1.3659,1.3673,1.3688,1.3703,1.3713,1.3721,1.3736,1.3754,1.3771,1.3791,1.3804,1.3818,1.3845,1.3871,1.3888,1.3893,1.3909,1.393,1.3948,1.3966,1.3971,1.399,1.4008,1.4027,1.4039,1.4057
0.16447,0.16757,0.15971,0.16199,0.16666,0.16789,0.16911,0.16946,0.1712,0.1739,0.17554,0.17889,0.18292,0.18864,0.19519,0.20376,0.21414,0.22666,0.24458,0.26213,0.28801,0.32159,0.35911,0.40701,0.46128,0.51629,0.58306,0.64463,0.7041,0.75148,0.7896,0.84361,0.8854,0.92251,0.95646,0.99048,1.0223,1.0541,1.0848,1.116,1.1449,1.1733,1.1944,1.215,1.239,1.2623,1.285,1.3048,1.3229,1.3386,1.3516,1.363,1.3709,1.3763,1.3784,1.3791,1.3787,1.3778,1.3755,1.374,1.3731,1.3717,1.3695,1.368,1.366,1.3647,1.3632,1.3619,1.3602,1.3584,1.358,1.3565,1.3557,1.3555,1.3549,1.3541,1.3536,1.3545,1.3538,1.3538,1.3533,1.3536,1.3539,1.3547,1.3554,1.3564,1.3578,1.3595,1.3606,1.3609,1.3628,1.3645,1.3668,1.3681,1.3694,1.3712,1.3739,1.3752,1.3773,1.3788,1.3803,1.3816,1.3838,1.3854,1.3862,1.3889,1.3895,1.3917,1.3931,1.3944
0.15503,0.15697,0.15898,0.15643,0.15611,0.15873,0.1612,0.16151,0.16353,0.16516,0.1669,0.17006,0.17484,0.17972,0.18692,0.19567,0.20751,0.22492,0.24006,0.26318,0.28991,0.32411,0.36696,0.4188,0.47561,0.52552,0.59451,0.65923,0.7136,0.75132,0.80094,0.84612,0.88763,0.92424,0.95953,0.99218,1.0253,1.0562,1.088,1.1177,1.1466,1.1747,1.1945,1.2147,1.2384,1.2605,1.2826,1.3018,1.3177,1.3327,1.3449,1.3547,1.3612,1.3654,1.3674,1.3672,1.3664,1.3652,1.3627,1.3611,1.3604,1.3576,1.3558,1.3551,1.3537,1.3523,1.3505,1.349,1.3468,1.3455,1.3441,1.343,1.342,1.3413,1.3408,1.3404,1.3403,1.3399,1.3398,1.3397,1.3401,1.3406,1.3405,1.3409,1.3415,1.3428,1.3435,1.3449,1.3464,1.3469,1.3489,1.3509,1.3523,1.3544,1.3559,1.3579,1.3589,1.3619,1.3634,1.3643,1.3653,1.3673,1.3693,1.3706,1.3713,1.3734,1.3746,1.3765,1.3774,1.379
0.15216,0.15196,0.1548,0.15474,0.15499,0.15687,0.15796,0.15914,0.16249,0.16241,0.16578,0.16812,0.17256,0.17747,0.18393,0.18972,0.1991,0.21152,0.2268,0.24663,0.26632,0.29588,0.33271,0.37772,0.4303,0.48786,0.55004,0.6202,0.68783,0.73907,0.77746,0.83076,0.87129,0.91132,0.95192,0.98792,1.0222,1.0573,1.0907,1.1217,1.1527,1.1823,1.201,1.2249,1.2517,1.2751,1.2989,1.3192,1.3373,1.3521,1.3646,1.3754,1.3839,1.3893,1.3918,1.393,1.3922,1.3937,1.3919,1.3902,1.3867,1.3856,1.3843,1.383,1.3804,1.3787,1.3773,1.3751,1.3738,1.3724,1.3711,1.3689,1.3684,1.3672,1.3665,1.3657,1.3652,1.3643,1.3633,1.3633,1.3638,1.3636,1.3635,1.3634,1.3639,1.3652,1.3655,1.3672,1.3692,1.3697,1.3715,1.3744,1.3765,1.3778,1.3814,1.3825,1.3842,1.3885,1.3895,1.3909,1.3916,1.3927,1.3962,1.3985,1.3987,1.3998,1.402,1.4041,1.4057,1.4074
0.16853,0.16989,0.16576,0.16712,0.16777,0.1705,0.17366,0.17396,0.17749,0.17567,0.17832,0.1813,0.18414,0.19031,0.19482,0.20346,0.20891,0.22287,0.23808,0.25962,0.28132,0.30529,0.3399,0.38491,0.4349,0.49224,0.55212,0.62184,0.69238,0.74682,0.78673,0.83864,0.88093,0.91968,0.95998,0.99557,1.0305,1.0649,1.0986,1.1293,1.1596,1.1891,1.2106,1.2315,1.2571,1.2814,1.3047,1.3255,1.3442,1.3598,1.3735,1.3851,1.3937,1.399,1.4032,1.4039,1.4037,1.4032,1.4017,1.3997,1.3958,1.3964,1.3932,1.393,1.3903,1.3901,1.3882,1.3857,1.384,1.3828,1.3819,1.3801,1.379,1.3786,1.3787,1.3772,1.3774,1.3763,1.3765,1.3767,1.3773,1.3763,1.3768,1.3784,1.3785,1.3797,1.381,1.3823,1.3843,1.3838,1.3876,1.3897,1.3916,1.3938,1.3969,1.3991,1.4002,1.4044,1.4059,1.4078,1.4081,1.4103,1.4123,1.4144,1.4146,1.4173,1.4186,1.4206,1.4228,1.4241
0.16406,0.16463,0.16397,0.16449,0.16483,0.16677,0.1682,0.16946,0.17117,0.17338,0.17608,0.17936,0.18262,0.18673,0.19233,0.19998,0.20891,0.22103,0.23788,0.26027,0.28117,0.30746,0.34414,0.39146,0.44378,0.49968,0.56454,0.63267,0.6987,0.74873,0.78331,0.8395,0.87823,0.91641,0.95434,0.98993,1.0252,1.0584,1.0913,1.1227,1.1531,1.1828,1.2028,1.2244,1.2509,1.2749,1.2982,1.319,1.3373,1.3527,1.366,1.3774,1.3859,1.3912,1.3942,1.3952,1.3946,1.3945,1.3919,1.3897,1.3869,1.3865,1.385,1.383,1.3812,1.3799,1.378,1.3767,1.3753,1.3743,1.3727,1.3711,1.3706,1.3702,1.3697,1.3691,1.3693,1.3687,1.3682,1.3683,1.3685,1.3687,1.3693,1.3695,1.3713,1.3718,1.3733,1.3742,1.3766,1.3774,1.38,1.3818,1.3838,1.3859,1.3884,1.3905,1.3927,1.3951,1.3965,1.3985,1.3999,1.4018,1.4039,1.4059,1.4069,1.4095,1.4107,1.4126,1.414,1.4155
